url,tweet_id,tweet,name,username,fromDate,toDate
https://twitter.com/i/web/status/558460399754825728,558460399754825728,"@tdenise_sy Hi, it must be matched w/ the passport. Pls write us an eform http://t.co/yM4Ohmcj4G &amp;attach yr passport photocopy for amendment",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558459849013342208,558459849013342208,"@ema_minsantos77 Hi, could you please share your booking number so we can check with the team? Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558459682583355393,558459682583355393,"@PaluNet Hi, could you please share your eform CAS number so we can check with the team? Thank you. @askairasia",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558459487980224514,558459487980224514,"@SezaSiron Hi, can we check if you have select Kota Bharu as your departure point? @askairasia",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558457343575212032,558457343575212032,"@annaisgood Hi, apologize for the inconvenience experience, our team is looking into this&amp;will revert to u soonest. Thanks for yr patient",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558453660057759744,558453660057759744,"@SezaSiron Hi, yr return flight for booking P5F1FL has checked in.Pls go to ""Web Check-in""&amp;click ""reprint boarding pass"".Hope this helps, TQ",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558452175479652352,558452175479652352,"@an1mz Hi, you may also contact @askairasia for further assistance. Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558450839061151744,558450839061151744,"@anish4u123 Hi, we will escalate to the respective team for further assistance. Thanks for your patient.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558450111177433088,558450111177433088,"@SezaSiron Hi, would you please share your booking number so we can have a check? Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558250138104115200,558250138104115200,AirAsia Indonesia Flight QZ8501 UPDATE (as of 22nd January 2015 8:00 PM (GMT+7) http://t.co/GRt0sj8g9t,airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558196801837092865,558196801837092865,"@Kevin7551 Hi, kindly note that we have escalated your case to the team, will revert to you on the updates soonest. Thanks for your patient.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558196077694681088,558196077694681088,"@AGNESDHANIS Hi, yes you can when you are performing Web Check-In. Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558189246813458432,558189246813458432,"@LeslenePoh Hi, could you please try again on http://t.co/Ki4mcQUKpU ? Thank you. @askairasia",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558187215017103360,558187215017103360,"@Kevin7551 Hi, could you please share your booking number? Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558177217734123521,558177217734123521,"@evita_coro Hi, u will need to go to the nearest AirAsia office to add passenger.Guests are only able to add infant via Manage My Booking.TQ",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558171209594978304,558171209594978304,"@LakmalWij Hi, could you please contact our Customer Care @askairasia or write us an eform http://t.co/yM4Ohmcj4G for further assistance? TQ",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558165501075914752,558165501075914752,@andreispsyched Would you be able to share the lost report PIR number? Let us have a check with the team. Thank you.,airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558159575623270400,558159575623270400,"@NurAflaha Hi, could you please share your eform CAS number so we can check with the team? Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558159281090871296,558159281090871296,"@raxjue Hi, kindly contact our Customer Care @askairasia for further assistance, thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558158877108105216,558158877108105216,"@Khairuzzaky Hi, we would like to advise u to write us an eform http://t.co/yM4Ohmcj4G to lodge yr complaint, our team will look into it. TQ",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558109549266477057,558109549266477057,"@BorjGuzman Hi, could you please share your eform CAS number as well? Thank you. @askairasia",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558108404359892993,558108404359892993,"@JESSICATINAMPAY Hi, we apologize for the inconvenience experience, could you please share your booking number so we can have a check? TQ.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558108008644100096,558108008644100096,"@njparker86 Hi, our team is in the midst checking on your case, will revert to you on the updates, Thanks for your patient.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558107613981077504,558107613981077504,"@mick24365 Hi, have you check on Spam/Junk inbox? Maybe you might find the CAS number there. Do let us know. Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558107122295382018,558107122295382018,"@ZiqZiqlar Hi, could you please share your booking number so we can check with the team? Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558106313306439680,558106313306439680,"@suffianar @askairasia Hi, yes you can, kindly update the traveler details at Manage My Booking. Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558103165812617216,558103165812617216,"@ckwhy79 Hi, could you please share your booking number? @askairasia",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558102232588386304,558102232588386304,"@yanniejla0805 Hi, kindly insert your email add at https://t.co/VS8gDq147h to reset your password. Hope this helps, thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/558101338777993216,558101338777993216,"@sschew99 Hi, thanks for your interest. It is a new product &amp; please stay tune as we will inform them about the new card soon. Thank you.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/557885943060131841,557885943060131841,AirAsia Indonesia Flight QZ8501 UPDATE (as of 21st January 2015 8:00 PM (GMT+7) http://t.co/4oFtNyKsON,airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/557836892277047297,557836892277047297,"@rovingroti your flight has been rescheduled,can we check if you've received an email from our team? If not,our team will be in touch, TQ",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/557835587445858304,557835587445858304,"@ga6rielgan in order for your e-Form to be successful, you will receive a CAS Number post your e-Form submission.",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/557835126483484672,557835126483484672,"@AliaZailani hi, perhaps you may refer to your bank or credit card statements? Thank you",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/557833691804999680,557833691804999680,"@ozbbsj thanks for highlighting, could you please share with us your report no? Thank you",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
https://twitter.com/i/web/status/557833521772130305,557833521772130305,"@NickWatts1988 hi Nick, you may reforward your itinerary via Manage My Booking, click on 'modify' &amp; then the 'resend itinerary' tab, TQ",airasia,airasia,2014-12-29T00:00:00-07:00,2015-01-27T00:00:00-07:00
