url,tweet_id,tweet,name,username,fromDate,toDate
https://twitter.com/i/web/status/1113701174723665920,1113701174723665920,"The crew and the plane (ET-T-2) which made EAL’s inaugural international flight to Cairo, on 8 April 1946.… https://t.co/b4tC89Cxsj",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113691528730488832,1113691528730488832,"@justiceokpor Dear @justiceokpor, Thank you for contacting us. Kindly check your DM.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113673556049657856,1113673556049657856,"@gislio Dear @gislio, We look forward to having you on board.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113468151906406401,1113468151906406401,"@claudianieroda Dear Claudia, kindly DM us details of the case so that we can take a look.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113467855125778434,1113467855125778434,"@TheRealKaan Dear Kaan, kindly send us details of the case in a DM so that we can look into it.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113360279193169921,1113360279193169921,"@Tim29741 Dear @Tim29741, Kindly send us details of your case so that we will look into the case.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113316029671903233,1113316029671903233,Ethiopian Airlines Dubai Team has won the Community 2019 Football Tournament. More than five thousand Ethiopian Com… https://t.co/sKNedg4LSn,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113096629991731208,1113096629991731208,"@felixreimer Dear Felix, kindly DM us your reservation code so that we can check.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112992530696716290,1112992530696716290,"RT @MinasseHail: Ethiopian Airlines inaugurated thrice-weekly flights to Istanbul.""Istanbul is a global strategic hub for aviation in the w…",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112979355167326209,1112979355167326209,Ethiopian Airlines have received a warm welcome at Istanbul Ataturk Airport. #EthiopianAirlines #Istanbul https://t.co/8di8QClfSL,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112978397230174208,1112978397230174208,"@RealMogadishan Dear  @RealMogadishan, Kindly DM us details so that we will look into it.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112977925845016576,1112977925845016576,"@aKennyvel Dear @aKennyvel, We are very sorry for the inconvenience. Kindly DM us details of your case so that we will look into it.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112801314378010624,1112801314378010624,RT @flyethiopian: @Istanbul joins our global network as 120th destination effective today. #ethiopianairlines https://t.co/kgErfBBQn1,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112784845212733440,1112784845212733440,@Istanbul joins our global network as 120th destination effective today. #ethiopianairlines https://t.co/kgErfBBQn1,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112783414401355778,1112783414401355778,@Istanbul joins our global network as 120th destination effective today. #ethiopianairlines https://t.co/jCjf24FCsQ,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112767318092857344,1112767318092857344,"@ProfDrAVRPandiy Dear Prof.Dr.AVR.Pandiyan, kindly contact us in a DM so that we can investigate.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112761281537290245,1112761281537290245,"@ProfDrAVRPandiy Dear Prof.Dr.AVR.Pandiyan, please let us know details of the case in a DM.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112732477884432387,1112732477884432387,"@hanbeke Dear Hanna, kindly check our website for more detail.  https://t.co/CnWWEgWbPr",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112607051941855232,1112607051941855232,"Join our Aviation Academy, rewarding your self with knowledge and skill that will enable you to be professional at… https://t.co/XSSBMIh10f",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112401196092932096,1112401196092932096,"@Ibrahim_Chhaya Dear Ibrahim, refund depends on the rule of the ticket you bought. Kindly send us your ticket numbe… https://t.co/priRG8R7sj",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112360681356120065,1112360681356120065,RT @SynNeoMarketing: Just back from visiting #EthiopianAirlines in #AddisAbaba and had the opportunity to visit their MRO facility which ha…,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112273503087153153,1112273503087153153,"@n_thomford Dear  @n_thomford, We are very sorry for the inconvenience.  Kindly DM us details of your case  so that we will look into it.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1112269244241268736,1112269244241268736,Visit Ethiopia's wonderful wildlife. Travelling to Africa for wildlife usually means one thing and one thing alone:… https://t.co/wjsN5W1qMY,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1111868745616633856,1111868745616633856,"#IamEthiopian and You?
@flyethiopian #TheNewSpiritofAfrica https://t.co/qLpUyUZwSz",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1111488336651268096,1111488336651268096,RT @fitsumaregaa: Excited as I get board @flyethiopian #Boeing777 to Washington DC as Ambassador-Designate. Once I’ve presented credentials…,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1111327810243780608,1111327810243780608,@AwoAdvocates You're welcome Awo.,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1111310333296238592,1111310333296238592,"@emilyjaynerad Dear Emily, please DM us your request and we can assist you.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1111310021357387777,1111310021357387777,"@AwoAdvocates Dear Awo, please be informed that the aircraft to be used for that flight is the 737-800 which is a d… https://t.co/ytz12HzgET",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1111163948525674501,1111163948525674501,"On 8th of April, 1946 ,The first scheduled flight took place to #Cairo via #Asmara in Douglas C-47 Sky-train. Now,E… https://t.co/QOLYfiBVl4",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
